"geo","geo_tipo","regiao","ano","variavel","valor","lo95","hi95","tipo","horizonte"
"Paraná","estado","Sul",2014,"vab_nominal_total",301106.704229344,,,"Histórico","Histórico"
"Paraná","estado","Sul",2015,"vab_nominal_total",326630.549667907,,,"Histórico","Histórico"
"Paraná","estado","Sul",2016,"vab_nominal_total",351329.556662175,,,"Histórico","Histórico"
"Paraná","estado","Sul",2017,"vab_nominal_total",366028.416486898,,,"Histórico","Histórico"
"Paraná","estado","Sul",2018,"vab_nominal_total",382568.112668014,,,"Histórico","Histórico"
"Paraná","estado","Sul",2019,"vab_nominal_total",405628.786747914,,,"Histórico","Histórico"
"Paraná","estado","Sul",2020,"vab_nominal_total",426369.453206482,,,"Histórico","Histórico"
"Paraná","estado","Sul",2021,"vab_nominal_total",474589.559167913,,,"Histórico","Histórico"
"Paraná","estado","Sul",2022,"vab_nominal_total",537670.923878536,,,"Histórico","Histórico"
"Paraná","estado","Sul",2023,"vab_nominal_total",591708.692615225,,,"Histórico","Histórico"
"Paraná","estado","Sul",2024,"vab_nominal_total",620316.616504884,504538.204827848,750450.441791763,"Projetado","Operacional"
"Paraná","estado","Sul",2025,"vab_nominal_total",655464.991069629,436960.944008056,970842.994372839,"Projetado","Operacional"
"Paraná","estado","Sul",2026,"vab_nominal_total",703233.62199096,383498.394005738,1304675.4815821,"Projetado","Operacional"
"Paraíba","estado","Nordeste",2002,"idx_deflator",100,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2003,"idx_deflator",109.91,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2004,"idx_deflator",113.53,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2005,"idx_deflator",123.18,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2006,"idx_deflator",135.8,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2007,"idx_deflator",146.08,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2008,"idx_deflator",164,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2009,"idx_deflator",181.81,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2010,"idx_deflator",182.49,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2011,"idx_deflator",191.21,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2012,"idx_deflator",210.28,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2013,"idx_deflator",216.98,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2014,"idx_deflator",240.72,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2015,"idx_deflator",262.27,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2016,"idx_deflator",284.88,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2017,"idx_deflator",300.95,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2018,"idx_deflator",306.96,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2019,"idx_deflator",322.2,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2020,"idx_deflator",347.17,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2021,"idx_deflator",361.44,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2022,"idx_deflator",380.23,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2023,"idx_deflator",415.84,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2024,"idx_deflator",436.18,342.39,552.35,"Projetado","Operacional"
"Paraíba","estado","Nordeste",2025,"idx_deflator",460.96,288,738.86,"Projetado","Operacional"
"Paraíba","estado","Nordeste",2026,"idx_deflator",486.47,242.95,1001.09,"Projetado","Operacional"
"Paraíba","estado","Nordeste",2002,"idx_vol_pib",100,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2003,"idx_vol_pib",105.19,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2004,"idx_vol_pib",108.88,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2005,"idx_vol_pib",111.82,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2006,"idx_vol_pib",120.38,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2007,"idx_vol_pib",123.03,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2008,"idx_vol_pib",128.62,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2009,"idx_vol_pib",130.44,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2010,"idx_vol_pib",144.11,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2011,"idx_vol_pib",152.25,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2012,"idx_vol_pib",158.51,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2013,"idx_vol_pib",167.68,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2014,"idx_vol_pib",172.52,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2015,"idx_vol_pib",167.93,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2016,"idx_vol_pib",162.76,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2017,"idx_vol_pib",162.65,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2018,"idx_vol_pib",164.52,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2019,"idx_vol_pib",165.53,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2020,"idx_vol_pib",158.84,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2021,"idx_vol_pib",168.15,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2022,"idx_vol_pib",177.63,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2023,"idx_vol_pib",182.93,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2024,"idx_vol_pib",188.14,175.94,200.34,"Projetado","Operacional"
"Paraíba","estado","Nordeste",2025,"idx_vol_pib",193.35,168.61,219.79,"Projetado","Operacional"
"Paraíba","estado","Nordeste",2026,"idx_vol_pib",198.71,161.17,241.66,"Projetado","Operacional"
"Paraíba","estado","Nordeste",2002,"impostos_nominal",1358.801,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2003,"impostos_nominal",1517.703,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2004,"impostos_nominal",1626.542,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2005,"impostos_nominal",1889.745,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2006,"impostos_nominal",2160.423,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2007,"impostos_nominal",2338.827,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2008,"impostos_nominal",2744.601,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2009,"impostos_nominal",2999.833,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2010,"impostos_nominal",3669.253,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2011,"impostos_nominal",4123.99,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2012,"impostos_nominal",4816.366,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2013,"impostos_nominal",5389.719,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2014,"impostos_nominal",5939.188,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2015,"impostos_nominal",6036.45,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2016,"impostos_nominal",6266.591,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2017,"impostos_nominal",6721.3,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2018,"impostos_nominal",7164.286,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2019,"impostos_nominal",7708.855,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2020,"impostos_nominal",7824.002,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2021,"impostos_nominal",9703.973,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2022,"impostos_nominal",9882.3166976684,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2023,"impostos_nominal",10177.4039574007,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2024,"impostos_nominal",10479.7226318728,8374.71411286608,13113.8311064569,"Projetado","Operacional"
"Paraíba","estado","Nordeste",2025,"impostos_nominal",10866.5127461975,7913.73036393206,14921.0415105174,"Projetado","Operacional"
"Paraíba","estado","Nordeste",2026,"impostos_nominal",11247.6332969959,7627.91133166092,16585.0452742669,"Projetado","Operacional"
"Paraíba","estado","Nordeste",2002,"pib_nominal",12747.02118865,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2003,"pib_nominal",14737.9195185617,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2004,"pib_nominal",15757.8315477527,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2005,"pib_nominal",17557.2263235894,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2006,"pib_nominal",20838.0163565212,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2007,"pib_nominal",22909.81146075,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2008,"pib_nominal",26889.5730729033,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2009,"pib_nominal",30230.4061065281,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2010,"pib_nominal",33522.4916933505,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2011,"pib_nominal",37109.1366710598,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2012,"pib_nominal",42488.3492005302,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2013,"pib_nominal",46377.2992816343,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2014,"pib_nominal",52936.4830690079,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2015,"pib_nominal",56141.8902609817,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2016,"pib_nominal",59104.7813927344,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2017,"pib_nominal",62396.7755248789,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2018,"pib_nominal",64373.5953757076,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2019,"pib_nominal",67986.0735470624,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2020,"pib_nominal",70292.0341082738,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2021,"pib_nominal",77470.3310315951,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2022,"pib_nominal",86094.1730592312,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2023,"pib_nominal",96963.1739807637,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2024,"pib_nominal",104608.577790036,87438.0357360062,123878.786287507,"Projetado","Operacional"
"Paraíba","estado","Nordeste",2025,"pib_nominal",113610.472273183,80687.9633530536,158798.460709362,"Projetado","Operacional"
"Paraíba","estado","Nordeste",2026,"pib_nominal",123221.343307134,74840.1038754593,205673.127016467,"Projetado","Operacional"
"Paraíba","estado","Nordeste",2002,"vab_nominal_total",11388.2198856911,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2003,"vab_nominal_total",13220.2163007841,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2004,"vab_nominal_total",14131.2894014655,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2005,"vab_nominal_total",15667.4813494472,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2006,"vab_nominal_total",18677.5933303479,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2007,"vab_nominal_total",20570.9845081663,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2008,"vab_nominal_total",24144.9718079394,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2009,"vab_nominal_total",27230.5732187781,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2010,"vab_nominal_total",29853.2386735233,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2011,"vab_nominal_total",32985.1464538882,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2012,"vab_nominal_total",37671.9834115131,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2013,"vab_nominal_total",40987.5800910437,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2014,"vab_nominal_total",46997.2947253034,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2015,"vab_nominal_total",50105.4398003075,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2016,"vab_nominal_total",52838.1901429112,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2017,"vab_nominal_total",55675.4756526801,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2018,"vab_nominal_total",57209.3094907298,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2019,"vab_nominal_total",60277.2188476882,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2020,"vab_nominal_total",62468.0319095923,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2021,"vab_nominal_total",67766.3582518203,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2022,"vab_nominal_total",76211.8563615628,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2023,"vab_nominal_total",86785.770023363,,,"Histórico","Histórico"
"Paraíba","estado","Nordeste",2024,"vab_nominal_total",94128.8551581628,79063.3216231401,110764.95518105,"Projetado","Operacional"
"Paraíba","estado","Nordeste",2025,"vab_nominal_total",102743.959526985,72774.2329891215,143877.419198845,"Projetado","Operacional"
"Paraíba","estado","Nordeste",2026,"vab_nominal_total",111973.710010138,67212.1925437983,189088.0817422,"Projetado","Operacional"
"Pará","estado","Norte",2002,"idx_deflator",100,,,"Histórico","Histórico"
"Pará","estado","Norte",2003,"idx_deflator",106.72,,,"Histórico","Histórico"
"Pará","estado","Norte",2004,"idx_deflator",121.22,,,"Histórico","Histórico"
"Pará","estado","Norte",2005,"idx_deflator",126.44,,,"Histórico","Histórico"
"Pará","estado","Norte",2006,"idx_deflator",134.47,,,"Histórico","Histórico"
"Pará","estado","Norte",2007,"idx_deflator",148.3,,,"Histórico","Histórico"
"Pará","estado","Norte",2008,"idx_deflator",166.47,,,"Histórico","Histórico"
"Pará","estado","Norte",2009,"idx_deflator",174.36,,,"Histórico","Histórico"
"Pará","estado","Norte",2010,"idx_deflator",214.54,,,"Histórico","Histórico"
"Pará","estado","Norte",2011,"idx_deflator",245.35,,,"Histórico","Histórico"
"Pará","estado","Norte",2012,"idx_deflator",257.93,,,"Histórico","Histórico"
"Pará","estado","Norte",2013,"idx_deflator",284.76,,,"Histórico","Histórico"
"Pará","estado","Norte",2014,"idx_deflator",281.23,,,"Histórico","Histórico"
"Pará","estado","Norte",2015,"idx_deflator",298.15,,,"Histórico","Histórico"
"Pará","estado","Norte",2016,"idx_deflator",327.52,,,"Histórico","Histórico"
"Pará","estado","Norte",2017,"idx_deflator",356.67,,,"Histórico","Histórico"
"Pará","estado","Norte",2018,"idx_deflator",360.02,,,"Histórico","Histórico"
"Pará","estado","Norte",2019,"idx_deflator",407.43,,,"Histórico","Histórico"
"Pará","estado","Norte",2020,"idx_deflator",494.09,,,"Histórico","Histórico"
"Pará","estado","Norte",2021,"idx_deflator",578.24,,,"Histórico","Histórico"
"Pará","estado","Norte",2022,"idx_deflator",523,,,"Histórico","Histórico"
"Pará","estado","Norte",2023,"idx_deflator",556.07,,,"Histórico","Histórico"
"Pará","estado","Norte",2024,"idx_deflator",602.26,402.53,864.02,"Projetado","Operacional"
"Pará","estado","Norte",2025,"idx_deflator",646.12,298.26,1377.24,"Projetado","Operacional"
"Pará","estado","Norte",2026,"idx_deflator",690.2,224.05,2269.61,"Projetado","Operacional"
"Pará","estado","Norte",2002,"idx_vol_pib",100,,,"Histórico","Histórico"
"Pará","estado","Norte",2003,"idx_vol_pib",107.11,,,"Histórico","Histórico"
"Pará","estado","Norte",2004,"idx_vol_pib",116.11,,,"Histórico","Histórico"
"Pará","estado","Norte",2005,"idx_vol_pib",121.02,,,"Histórico","Histórico"
"Pará","estado","Norte",2006,"idx_vol_pib",129.13,,,"Histórico","Histórico"
"Pará","estado","Norte",2007,"idx_vol_pib",132.01,,,"Histórico","Histórico"
"Pará","estado","Norte",2008,"idx_vol_pib",138.27,,,"Histórico","Histórico"
"Pará","estado","Norte",2009,"idx_vol_pib",133.55,,,"Histórico","Histórico"
"Pará","estado","Norte",2010,"idx_vol_pib",145.53,,,"Histórico","Histórico"
"Pará","estado","Norte",2011,"idx_vol_pib",151.92,,,"Histórico","Histórico"
"Pará","estado","Norte",2012,"idx_vol_pib",156.77,,,"Histórico","Histórico"
"Pará","estado","Norte",2013,"idx_vol_pib",160.75,,,"Histórico","Histórico"
"Pará","estado","Norte",2014,"idx_vol_pib",167.28,,,"Histórico","Histórico"
"Pará","estado","Norte",2015,"idx_vol_pib",165.79,,,"Histórico","Histórico"
"Pará","estado","Norte",2016,"idx_vol_pib",159.23,,,"Histórico","Histórico"
"Pará","estado","Norte",2017,"idx_vol_pib",164.35,,,"Histórico","Histórico"
"Pará","estado","Norte",2018,"idx_vol_pib",169.24,,,"Histórico","Histórico"
"Pará","estado","Norte",2019,"idx_vol_pib",165.32,,,"Histórico","Histórico"
"Pará","estado","Norte",2020,"idx_vol_pib",165.03,,,"Histórico","Histórico"
"Pará","estado","Norte",2021,"idx_vol_pib",171.69,,,"Histórico","Histórico"
"Pará","estado","Norte",2022,"idx_vol_pib",170.5,,,"Histórico","Histórico"
"Pará","estado","Norte",2023,"idx_vol_pib",172.86,,,"Histórico","Histórico"
"Pará","estado","Norte",2024,"idx_vol_pib",174.75,161,188.49,"Projetado","Operacional"
"Pará","estado","Norte",2025,"idx_vol_pib",177.08,150.14,206.25,"Projetado","Operacional"
"Pará","estado","Norte",2026,"idx_vol_pib",179.33,139.74,225.77,"Projetado","Operacional"
"Pará","estado","Norte",2002,"impostos_nominal",2568.295,,,"Histórico","Histórico"
"Pará","estado","Norte",2003,"impostos_nominal",3079.543,,,"Histórico","Histórico"
"Pará","estado","Norte",2004,"impostos_nominal",3348.292,,,"Histórico","Histórico"
"Pará","estado","Norte",2005,"impostos_nominal",3991.798,,,"Histórico","Histórico"
"Pará","estado","Norte",2006,"impostos_nominal",4705.277,,,"Histórico","Histórico"
"Pará","estado","Norte",2007,"impostos_nominal",5236.135,,,"Histórico","Histórico"
"Pará","estado","Norte",2008,"impostos_nominal",5959.449,,,"Histórico","Histórico"
"Pará","estado","Norte",2009,"impostos_nominal",6233.301,,,"Histórico","Histórico"
"Pará","estado","Norte",2010,"impostos_nominal",7163.156,,,"Histórico","Histórico"
"Pará","estado","Norte",2011,"impostos_nominal",8169.432,,,"Histórico","Histórico"
"Pará","estado","Norte",2012,"impostos_nominal",9728.825,,,"Histórico","Histórico"
"Pará","estado","Norte",2013,"impostos_nominal",10828.178,,,"Histórico","Histórico"
"Pará","estado","Norte",2014,"impostos_nominal",11583.306,,,"Histórico","Histórico"
"Pará","estado","Norte",2015,"impostos_nominal",12587.006,,,"Histórico","Histórico"
"Pará","estado","Norte",2016,"impostos_nominal",13279.185,,,"Histórico","Histórico"
"Pará","estado","Norte",2017,"impostos_nominal",13583.366,,,"Histórico","Histórico"
"Pará","estado","Norte",2018,"impostos_nominal",14460.487,,,"Histórico","Histórico"
"Pará","estado","Norte",2019,"impostos_nominal",16467.79,,,"Histórico","Histórico"
"Pará","estado","Norte",2020,"impostos_nominal",18021.964,,,"Histórico","Histórico"
"Pará","estado","Norte",2021,"impostos_nominal",22807.731,,,"Histórico","Histórico"
"Pará","estado","Norte",2022,"impostos_nominal",25340.880792675,,,"Histórico","Histórico"
"Pará","estado","Norte",2023,"impostos_nominal",25395.05965989,,,"Histórico","Histórico"
"Pará","estado","Norte",2024,"impostos_nominal",27892.5575702472,24834.642565164,31326.9967855653,"Projetado","Operacional"
"Pará","estado","Norte",2025,"impostos_nominal",30350.243709595,25659.0108028104,35899.1739904065,"Projetado","Operacional"
"Pará","estado","Norte",2026,"impostos_nominal",32863.9097610185,26637.1133656593,40546.3065743738,"Projetado","Operacional"
"Pará","estado","Norte",2002,"pib_nominal",26482.1588691882,,,"Histórico","Histórico"
"Pará","estado","Norte",2003,"pib_nominal",30270.1518671754,,,"Histórico","Histórico"
"Pará","estado","Norte",2004,"pib_nominal",37272.7258914544,,,"Histórico","Histórico"
"Pará","estado","Norte",2005,"pib_nominal",40522.8934810397,,,"Histórico","Histórico"
"Pará","estado","Norte",2006,"pib_nominal",45983.0268081653,,,"Histórico","Histórico"
"Pará","estado","Norte",2007,"pib_nominal",51846.8763205713,,,"Histórico","Histórico"
"Pará","estado","Norte",2008,"pib_nominal",60956.9782268349,,,"Histórico","Histórico"
"Pará","estado","Norte",2009,"pib_nominal",61665.0955674068,,,"Histórico","Histórico"
"Pará","estado","Norte",2010,"pib_nominal",82684.5177957766,,,"Histórico","Histórico"
"Pará","estado","Norte",2011,"pib_nominal",98710.735866615,,,"Histórico","Histórico"
"Pará","estado","Norte",2012,"pib_nominal",107080.880921464,,,"Histórico","Histórico"
"Pará","estado","Norte",2013,"pib_nominal",121224.846598794,,,"Histórico","Histórico"
"Pará","estado","Norte",2014,"pib_nominal",124584.945024194,,,"Histórico","Histórico"
"Pará","estado","Norte",2015,"pib_nominal",130899.505115443,,,"Histórico","Histórico"
"Pará","estado","Norte",2016,"pib_nominal",138107.51425238,,,"Histórico","Histórico"
"Pará","estado","Norte",2017,"pib_nominal",155232.403799919,,,"Histórico","Histórico"
"Pará","estado","Norte",2018,"pib_nominal",161349.602047077,,,"Histórico","Histórico"
"Pará","estado","Norte",2019,"pib_nominal",178376.983519694,,,"Histórico","Histórico"
"Pará","estado","Norte",2020,"pib_nominal",215935.603793778,,,"Histórico","Histórico"
"Pará","estado","Norte",2021,"pib_nominal",262904.979121254,,,"Histórico","Histórico"
"Pará","estado","Norte",2022,"pib_nominal",236141.873834503,,,"Histórico","Histórico"
"Pará","estado","Norte",2023,"pib_nominal",254546.511204228,,,"Histórico","Histórico"
"Pará","estado","Norte",2024,"pib_nominal",278703.94544096,200929.527589876,368383.863763737,"Projetado","Operacional"
"Pará","estado","Norte",2025,"pib_nominal",303004.971074686,162903.968596596,547605.977558545,"Projetado","Operacional"
"Pará","estado","Norte",2026,"pib_nominal",327782.645862236,133957.345742659,839881.801437508,"Projetado","Operacional"
"Pará","estado","Norte",2002,"vab_nominal_total",23913.8640760587,,,"Histórico","Histórico"
"Pará","estado","Norte",2003,"vab_nominal_total",27190.6086559544,,,"Histórico","Histórico"
"Pará","estado","Norte",2004,"vab_nominal_total",33924.4342643777,,,"Histórico","Histórico"
"Pará","estado","Norte",2005,"vab_nominal_total",36531.0951413837,,,"Histórico","Histórico"
"Pará","estado","Norte",2006,"vab_nominal_total",41277.7495963884,,,"Histórico","Histórico"
"Pará","estado","Norte",2007,"vab_nominal_total",46610.7413105366,,,"Histórico","Histórico"
"Pará","estado","Norte",2008,"vab_nominal_total",54997.5293543106,,,"Histórico","Histórico"
"Pará","estado","Norte",2009,"vab_nominal_total",55431.7947962663,,,"Histórico","Histórico"
"Pará","estado","Norte",2010,"vab_nominal_total",75521.3621297568,,,"Histórico","Histórico"
"Pará","estado","Norte",2011,"vab_nominal_total",90541.3038650965,,,"Histórico","Histórico"
"Pará","estado","Norte",2012,"vab_nominal_total",97352.0554512438,,,"Histórico","Histórico"
"Pará","estado","Norte",2013,"vab_nominal_total",110396.668927084,,,"Histórico","Histórico"
"Pará","estado","Norte",2014,"vab_nominal_total",113001.639132691,,,"Histórico","Histórico"
"Pará","estado","Norte",2015,"vab_nominal_total",118312.498868674,,,"Histórico","Histórico"
"Pará","estado","Norte",2016,"vab_nominal_total",124828.329288842,,,"Histórico","Histórico"
"Pará","estado","Norte",2017,"vab_nominal_total",141649.038087487,,,"Histórico","Histórico"
"Pará","estado","Norte",2018,"vab_nominal_total",146889.115113317,,,"Histórico","Histórico"
"Pará","estado","Norte",2019,"vab_nominal_total",161909.193805619,,,"Histórico","Histórico"
"Pará","estado","Norte",2020,"vab_nominal_total",197913.639457637,,,"Histórico","Histórico"
"Pará","estado","Norte",2021,"vab_nominal_total",240097.247665012,,,"Histórico","Histórico"
"Pará","estado","Norte",2022,"vab_nominal_total",210800.993041828,,,"Histórico","Histórico"
"Pará","estado","Norte",2023,"vab_nominal_total",229151.451544338,,,"Histórico","Histórico"
"Pará","estado","Norte",2024,"vab_nominal_total",250811.387870713,176094.885024712,337056.866978171,"Projetado","Operacional"
"Pará","estado","Norte",2025,"vab_nominal_total",272654.727365091,137244.957793786,511706.803568139,"Projetado","Operacional"
"Pará","estado","Norte",2026,"vab_nominal_total",294918.736101217,107320.232377,799335.494863135,"Projetado","Operacional"
"Pernambuco","estado","Nordeste",2002,"idx_deflator",100,,,"Histórico","Histórico"
"Pernambuco","estado","Nordeste",2003,"idx_deflator",110.69,,,"Histórico","Histórico"
"Pernambuco","estado","Nordeste",2004,"idx_deflator",122.01,,,"Histórico","Histórico"
"Pernambuco","estado","Nordeste",2005,"idx_deflator",130.65,,,"Histórico","Histórico"
"Pernambuco","estado","Nordeste",2006,"idx_deflator",137.55,,,"Histórico","Histórico"
"Pernambuco","estado","Nordeste",2007,"idx_deflator",146.98,,,"Histórico","Histórico"
"Pernambuco","estado","Nordeste",2008,"idx_deflator",157.98,,,"Histórico","Histórico"
"Pernambuco","estado","Nordeste",2009,"idx_deflator",176.13,,,"Histórico","Histórico"
"Pernambuco","estado","Nordeste",2010,"idx_deflator",200.15,,,"Histórico","Histórico"
"Pernambuco","estado","Nordeste",2011,"idx_deflator",217.02,,,"Histórico","Histórico"
"Pernambuco","estado","Nordeste",2012,"idx_deflator",242.6,,,"Histórico","Histórico"
"Pernambuco","estado","Nordeste",2013,"idx_deflator",260.09,,,"Histórico","Histórico"
"Pernambuco","estado","Nordeste",2014,"idx_deflator",280.5,,,"Histórico","Histórico"
"Pernambuco","estado","Nordeste",2015,"idx_deflator",296.26,,,"Histórico","Histórico"
"Pernambuco","estado","Nordeste",2016,"idx_deflator",325.28,,,"Histórico","Histórico"
"Pernambuco","estado","Nordeste",2017,"idx_deflator",345.78,,,"Histórico","Histórico"
"Pernambuco","estado","Nordeste",2018,"idx_deflator",348.12,,,"Histórico","Histórico"
"Pernambuco","estado","Nordeste",2019,"idx_deflator",365.69,,,"Histórico","Histórico"
"Pernambuco","estado","Nordeste",2020,"idx_deflator",372.52,,,"Histórico","Histórico"
"Pernambuco","estado","Nordeste",2021,"idx_deflator",413.31,,,"Histórico","Histórico"
"Pernambuco","estado","Nordeste",2022,"idx_deflator",451.13,,,"Histórico","Histórico"
"Pernambuco","estado","Nordeste",2023,"idx_deflator",484.72,,,"Histórico","Histórico"
"Pernambuco","estado","Nordeste",2024,"idx_deflator",510.08,397.16,652.12,"Projetado","Operacional"
"Pernambuco","estado","Nordeste",2025,"idx_deflator",540.33,332.45,880.38,"Projetado","Operacional"
"Pernambuco","estado","Nordeste",2026,"idx_deflator",571.41,278.91,1196.36,"Projetado","Operacional"
"Pernambuco","estado","Nordeste",2002,"idx_vol_pib",100,,,"Histórico","Histórico"
"Pernambuco","estado","Nordeste",2003,"idx_vol_pib",97.26,,,"Histórico","Histórico"
"Pernambuco","estado","Nordeste",2004,"idx_vol_pib",102.26,,,"Histórico","Histórico"
"Pernambuco","estado","Nordeste",2005,"idx_vol_pib",106.65,,,"Histórico","Histórico"
"Pernambuco","estado","Nordeste",2006,"idx_vol_pib",111.87,,,"Histórico","Histórico"
"Pernambuco","estado","Nordeste",2007,"idx_vol_pib",117.86,,,"Histórico","Histórico"
"Pernambuco","estado","Nordeste",2008,"idx_vol_pib",123.62,,,"Histórico","Histórico"
"Pernambuco","estado","Nordeste",2009,"idx_vol_pib",125.6,,,"Histórico","Histórico"
